block,number,placement,code,coordX,coord-Y,expandX,expand-Y,placeholder,Blok Rumah,Spesifikasi
c41,12,vert,comv,3544.5,5109.5,72,144,violet,C41/12,36/72 (6x12)
c41,11,vert,comv,3616.5,5109.5,72,144,violet,C41/11,36/72 (6x12)
c41,10,vert,comv,3688.5,5109.5,72,144,violet,C41/10,36/72 (6x12)
c41,9,vert,comv,3760.5,5109.5,72,144,violet,C41/09,36/72 (6x12)
c41,8,vert,comv,3832.5,5109.5,72,144,violet,C41/08,36/72 (6x12)
c41,7,vert,comv,3904.5,5109.5,72,144,violet,C41/07,36/72 (6x12)
c41,6,vert,comv,3976.5,5109.5,72,144,violet,C41/06,36/72 (6x12)
c41,5,vert,comv,4048.5,5109.5,72,144,violet,C41/05,36/72 (6x12)
c41,4,vert,comv,4120.5,5109.5,72,144,violet,C41/04,36/72 (6x12)
c41,3,vert,comv,4192.5,5109.5,72,144,violet,C41/03,36/72 (6x12)
c41,2,vert,comv,4264.5,5109.5,72,144,violet,C41/02,36/72 (6x12)
c41,1,vert,comv,4336.5,5109.5,72,144,violet,C41/01,36/72 (6x12)
c44,42,horz,subh,4205.5,3921.5,120,72,lightgreen,C44/42,27/60 (6x10)
c44,41,horz,subh,4205.5,3993.5,120,72,lightgreen,C44/41,27/60 (6x10)
c44,40,horz,subh,4205.5,4065.5,120,72,lightgreen,C44/40,27/60 (6x10)
c44,39,horz,subh,4205.5,4137.5,120,72,lightgreen,C44/39,27/60 (6x10)
c44,38,horz,subh,4205.5,4209.5,120,72,lightgreen,C44/38,27/60 (6x10)
c44,37,horz,subh,4205.5,4281.5,120,72,lightgreen,C44/37,27/60 (6x10)
c44,36,horz,subh,4205.5,4353.5,120,72,lightgreen,C44/36,27/60 (6x10)
c44,35,horz,subh,4205.5,4425.5,120,72,lightgreen,C44/35,27/60 (6x10)
c44,34,horz,subh,4205.5,4497.5,120,72,lightgreen,C44/34,27/60 (6x10)
c44,33,horz,subh,4205.5,4569.5,120,72,lightgreen,C44/33,27/60 (6x10)
c44,32,horz,subh,4205.5,4641.5,120,72,lightgreen,C44/32,27/60 (6x10)
c44,31,horz,subh,4205.5,4713.5,120,72,lightgreen,C44/31,27/60 (6x10)
c44,30,horz,subh30,4205.5,4785.5,120,108,limegreen,C44/30,27/60 (6x10) +30
c44,6,horz,subh,4325.5,3993.5,120,72,lightgreen,C44/06,27/60 (6x10)
c44,7,horz,subh,4325.5,4065.5,120,72,lightgreen,C44/07,27/60 (6x10)
c44,8,horz,subh,4325.5,4137.5,120,72,lightgreen,C44/08,27/60 (6x10)
c44,9,horz,subh,4325.5,4209.5,120,72,lightgreen,C44/09,27/60 (6x10)
c44,10,horz,subh,4325.5,4281.5,120,72,lightgreen,C44/10,27/60 (6x10)
c44,11,horz,subh,4325.5,4353.5,120,72,lightgreen,C44/11,27/60 (6x10)
c44,12,horz,subh,4325.5,4425.5,120,72,lightgreen,C44/12,27/60 (6x10)
c44,13,horz,subh,4325.5,4497.5,120,72,lightgreen,C44/12A,27/60 (6x10)
c44,14,horz,subh,4325.5,4569.5,120,72,lightgreen,C44/14,27/60 (6x10)
c44,15,horz,subh,4325.5,4641.5,120,72,lightgreen,C44/15,27/60 (6x10)
c44,16,horz,subh,4325.5,4713.5,120,72,lightgreen,C44/16,27/60 (6x10)
c44,17,horz,subh30,4325.5,4785.5,120,108,limegreen,C44/17,27/60 (6x10) +30
c45,43,horz,subh,3881.5,3849.5,120,72,lightgreen,C45/43,27/60 (6x10)
c45,42,horz,subh,3881.5,3921.5,120,72,lightgreen,C45/42,27/60 (6x10)
c45,41,horz,subh,3881.5,3993.5,120,72,lightgreen,C45/41,27/60 (6x10)
c45,40,horz,subh,3881.5,4065.5,120,72,lightgreen,C45/40,27/60 (6x10)
c45,39,horz,subh,3881.5,4137.5,120,72,lightgreen,C45/39,27/60 (6x10)
c45,38,horz,subh,3881.5,4209.5,120,72,lightgreen,C45/38,27/60 (6x10)
c45,37,horz,subh,3881.5,4281.5,120,72,lightgreen,C45/37,27/60 (6x10)
c45,36,horz,subh,3881.5,4353.5,120,72,lightgreen,C45/36,27/60 (6x10)
c45,35,horz,subh,3881.5,4425.5,120,72,lightgreen,C45/35,27/60 (6x10)
c45,34,horz,subh,3881.5,4497.5,120,72,lightgreen,C45/34,27/60 (6x10)
c45,33,horz,subh,3881.5,4569.5,120,72,lightgreen,C45/33,27/60 (6x10)
c45,32,horz,subh,3881.5,4641.5,120,72,lightgreen,C45/32,27/60 (6x10)
c45,31,horz,subh,3881.5,4713.5,120,72,lightgreen,C45/31,27/60 (6x10)
c45,30,horz,subh30,3881.5,4785.5,120,108,limegreen,C45/30,27/60 (6x10) +30
c45,5,horz,subh,4001.5,3921.5,120,72,lightgreen,C45/05,27/60 (6x10)
c45,6,horz,subh,4001.5,3993.5,120,72,lightgreen,C45/06,27/60 (6x10)
c45,7,horz,subh,4001.5,4065.5,120,72,lightgreen,C45/07,27/60 (6x10)
c45,8,horz,subh,4001.5,4137.5,120,72,lightgreen,C45/08,27/60 (6x10)
c45,9,horz,subh,4001.5,4209.5,120,72,lightgreen,C45/09,27/60 (6x10)
c45,10,horz,subh,4001.5,4281.5,120,72,lightgreen,C45/10,27/60 (6x10)
c45,11,horz,subh,4001.5,4353.5,120,72,lightgreen,C45/11,27/60 (6x10)
c45,12,horz,subh,4001.5,4425.5,120,72,lightgreen,C45/12,27/60 (6x10)
c45,13,horz,subh,4001.5,4497.5,120,72,lightgreen,C45/12A,27/60 (6x10)
c45,14,horz,subh,4001.5,4569.5,120,72,lightgreen,C45/14,27/60 (6x10)
c45,15,horz,subh,4001.5,4641.5,120,72,lightgreen,C45/15,27/60 (6x10)
c45,16,horz,subh,4001.5,4713.5,120,72,lightgreen,C45/16,27/60 (6x10)
c45,17,horz,subh30,4001.5,4785.5,120,108,limegreen,C45/17,27/60 (6x10) +30
c46,44,horz,subh,3557.5,3777.5,120,72,lightgreen,C46/44,27/60 (6x10)
c46,43,horz,subh,3557.5,3849.5,120,72,lightgreen,C46/43,27/60 (6x10)
c46,42,horz,subh,3557.5,3921.5,120,72,lightgreen,C46/42,27/60 (6x10)
c46,41,horz,subh,3557.5,3993.5,120,72,lightgreen,C46/41,27/60 (6x10)
c46,40,horz,subh,3557.5,4065.5,120,72,lightgreen,C46/40,27/60 (6x10)
c46,39,horz,subh,3557.5,4137.5,120,72,lightgreen,C46/39,27/60 (6x10)
c46,38,horz,subh,3557.5,4209.5,120,72,lightgreen,C46/38,27/60 (6x10)
c46,37,horz,subh,3557.5,4281.5,120,72,lightgreen,C46/37,27/60 (6x10)
c46,36,horz,subh,3557.5,4353.5,120,72,lightgreen,C46/36,27/60 (6x10)
c46,35,horz,subh,3557.5,4425.5,120,72,lightgreen,C46/35,27/60 (6x10)
c46,34,horz,subh,3557.5,4497.5,120,72,lightgreen,C46/34,27/60 (6x10)
c46,33,horz,subh,3557.5,4569.5,120,72,lightgreen,C46/33,27/60 (6x10)
c46,32,horz,subh,3557.5,4641.5,120,72,lightgreen,C46/32,27/60 (6x10)
c46,31,horz,subh,3557.5,4713.5,120,72,lightgreen,C46/31,27/60 (6x10)
c46,30,horz,subh30,3557.5,4785.5,120,108,limegreen,C46/30,27/60 (6x10) +30
c46,4,horz,subh,3677.5,3849.5,120,72,lightgreen,C46/04,27/60 (6x10)
c46,5,horz,subh,3677.5,3921.5,120,72,lightgreen,C46/05,27/60 (6x10)
c46,6,horz,subh,3677.5,3993.5,120,72,lightgreen,C46/06,27/60 (6x10)
c46,7,horz,subh,3677.5,4065.5,120,72,lightgreen,C46/07,27/60 (6x10)
c46,8,horz,subh,3677.5,4137.5,120,72,lightgreen,C46/08,27/60 (6x10)
c46,9,horz,subh,3677.5,4209.5,120,72,lightgreen,C46/09,27/60 (6x10)
c46,10,horz,subh,3677.5,4281.5,120,72,lightgreen,C46/10,27/60 (6x10)
c46,11,horz,subh,3677.5,4353.5,120,72,lightgreen,C46/11,27/60 (6x10)
c46,12,horz,subh,3677.5,4425.5,120,72,lightgreen,C46/12,27/60 (6x10)
c46,13,horz,subh,3677.5,4497.5,120,72,lightgreen,C46/12A,27/60 (6x10)
c46,14,horz,subh,3677.5,4569.5,120,72,lightgreen,C46/14,27/60 (6x10)
c46,15,horz,subh,3677.5,4641.5,120,72,lightgreen,C46/15,27/60 (6x10)
c46,16,horz,subh,3677.5,4713.5,120,72,lightgreen,C46/16,27/60 (6x10)
c46,17,horz,subh30,3677.5,4785.5,120,108,limegreen,C46/17,27/60 (6x10) +30
c47,45,horz,subh,3232.5,3705.5,120,72,lightgreen,C47/45,27/60 (6x10)
c47,44,horz,subh,3232.5,3777.5,120,72,lightgreen,C47/44,27/60 (6x10)
c47,43,horz,subh,3232.5,3849.5,120,72,lightgreen,C47/43,27/60 (6x10)
c47,42,horz,subh,3232.5,3921.5,120,72,lightgreen,C47/42,27/60 (6x10)
c47,41,horz,subh,3232.5,3993.5,120,72,lightgreen,C47/41,27/60 (6x10)
c47,40,horz,subh,3232.5,4065.5,120,72,lightgreen,C47/40,27/60 (6x10)
c47,39,horz,subh,3232.5,4137.5,120,72,lightgreen,C47/39,27/60 (6x10)
c47,38,horz,subh,3232.5,4209.5,120,72,lightgreen,C47/38,27/60 (6x10)
c47,37,horz,subh,3232.5,4281.5,120,72,lightgreen,C47/37,27/60 (6x10)
c47,36,horz,subh,3232.5,4353.5,120,72,lightgreen,C47/36,27/60 (6x10)
c47,35,horz,subh,3232.5,4425.5,120,72,lightgreen,C47/35,27/60 (6x10)
c47,34,horz,subh,3232.5,4497.5,120,72,lightgreen,C47/34,27/60 (6x10)
c47,33,horz,subh,3232.5,4569.5,120,72,lightgreen,C47/33,27/60 (6x10)
c47,32,horz,subh,3232.5,4641.5,120,72,lightgreen,C47/32,27/60 (6x10)
c47,31,horz,subh,3232.5,4713.5,120,72,lightgreen,C47/31,27/60 (6x10)
c47,30,horz,subh30,3232.5,4785.5,120,108,limegreen,C47/30,27/60 (6x10) +30
c47,3,horz,subh,3352.5,3777.5,120,72,lightgreen,C47/03,27/60 (6x10)
c47,4,horz,subh,3352.5,3849.5,120,72,lightgreen,C47/04,27/60 (6x10)
c47,5,horz,subh,3352.5,3921.5,120,72,lightgreen,C47/05,27/60 (6x10)
c47,6,horz,subh,3352.5,3993.5,120,72,lightgreen,C47/06,27/60 (6x10)
c47,7,horz,subh,3352.5,4065.5,120,72,lightgreen,C47/07,27/60 (6x10)
c47,8,horz,subh,3352.5,4137.5,120,72,lightgreen,C47/08,27/60 (6x10)
c47,9,horz,subh,3352.5,4209.5,120,72,lightgreen,C47/09,27/60 (6x10)
c47,10,horz,subh,3352.5,4281.5,120,72,lightgreen,C47/10,27/60 (6x10)
c47,11,horz,subh,3352.5,4353.5,120,72,lightgreen,C47/11,27/60 (6x10)
c47,12,horz,subh,3352.5,4425.5,120,72,lightgreen,C47/12,27/60 (6x10)
c47,13,horz,subh,3352.5,4497.5,120,72,lightgreen,C47/12A,27/60 (6x10)
c47,14,horz,subh,3352.5,4569.5,120,72,lightgreen,C47/14,27/60 (6x10)
c47,15,horz,subh,3352.5,4641.5,120,72,lightgreen,C47/15,27/60 (6x10)
c47,16,horz,subh,3352.5,4713.5,120,72,lightgreen,C47/16,27/60 (6x10)
c47,17,horz,subh30,3352.5,4785.5,120,108,limegreen,C47/17,27/60 (6x10) +30
c48,45,horz,subh,2908.5,3705.5,120,72,lightgreen,C48/45,27/60 (6x10)
c48,44,horz,subh,2908.5,3777.5,120,72,lightgreen,C48/44,27/60 (6x10)
c48,43,horz,subh,2908.5,3849.5,120,72,lightgreen,C48/43,27/60 (6x10)
c48,42,horz,subh,2908.5,3921.5,120,72,lightgreen,C48/42,27/60 (6x10)
c48,41,horz,subh,2908.5,3993.5,120,72,lightgreen,C48/41,27/60 (6x10)
c48,40,horz,subh,2908.5,4065.5,120,72,lightgreen,C48/40,27/60 (6x10)
c48,39,horz,subh,2908.5,4137.5,120,72,lightgreen,C48/39,27/60 (6x10)
c48,38,horz,subh,2908.5,4209.5,120,72,lightgreen,C48/38,27/60 (6x10)
c48,37,horz,subh,2908.5,4281.5,120,72,lightgreen,C48/37,27/60 (6x10)
c48,36,horz,subh,2908.5,4353.5,120,72,lightgreen,C48/36,27/60 (6x10)
c48,35,horz,subh,2908.5,4425.5,120,72,lightgreen,C48/35,27/60 (6x10)
c48,34,horz,subh,2908.5,4497.5,120,72,lightgreen,C48/34,27/60 (6x10)
c48,33,horz,subh,2908.5,4569.5,120,72,lightgreen,C48/33,27/60 (6x10)
c48,32,horz,subh,2908.5,4641.5,120,72,lightgreen,C48/32,27/60 (6x10)
c48,31,horz,subh,2908.5,4713.5,120,72,lightgreen,C48/31,27/60 (6x10)
c48,2,horz,subh,3028.5,3705.5,120,72,lightgreen,C48/02,27/60 (6x10)
c48,3,horz,subh,3028.5,3777.5,120,72,lightgreen,C48/03,27/60 (6x10)
c48,4,horz,subh,3028.5,3849.5,120,72,lightgreen,C48/04,27/60 (6x10)
c48,5,horz,subh,3028.5,3921.5,120,72,lightgreen,C48/05,27/60 (6x10)
c48,6,horz,subh,3028.5,3993.5,120,72,lightgreen,C48/06,27/60 (6x10)
c48,7,horz,subh,3028.5,4065.5,120,72,lightgreen,C48/07,27/60 (6x10)
c48,8,horz,subh,3028.5,4137.5,120,72,lightgreen,C48/08,27/60 (6x10)
c48,9,horz,subh,3028.5,4209.5,120,72,lightgreen,C48/09,27/60 (6x10)
c48,10,horz,subh,3028.5,4281.5,120,72,lightgreen,C48/10,27/60 (6x10)
c48,11,horz,subh,3028.5,4353.5,120,72,lightgreen,C48/11,27/60 (6x10)
c48,12,horz,subh,3028.5,4425.5,120,72,lightgreen,C48/12,27/60 (6x10)
c48,13,horz,subh,3028.5,4497.5,120,72,lightgreen,C48/12A,27/60 (6x10)
c48,14,horz,subh,3028.5,4569.5,120,72,lightgreen,C48/14,27/60 (6x10)
c48,15,horz,subh,3028.5,4641.5,120,72,lightgreen,C48/15,27/60 (6x10)
c48,16,horz,subh,3028.5,4713.5,120,72,lightgreen,C48/16,27/60 (6x10)
c48,17,horz,subh30,3028.5,4785.5,120,108,limegreen,C48/17,27/60 (6x10) +30
c49,46,horz,subh,2584.5,3682.5,120,72,lightgreen,C49/46,27/60 (6x10)
c49,45,horz,subh,2584.5,3754.5,120,72,lightgreen,C49/45,27/60 (6x10)
c49,44,horz,subh,2584.5,3826.5,120,72,lightgreen,C49/44,27/60 (6x10)
c49,43,horz,subh,2584.5,3898.5,120,72,lightgreen,C49/43,27/60 (6x10)
c49,42,horz,subh,2584.5,3970.5,120,72,lightgreen,C49/42,27/60 (6x10)
c49,41,horz,subh,2584.5,4042.5,120,72,lightgreen,C49/41,27/60 (6x10)
c49,40,horz,subh,2584.5,4114.5,120,72,lightgreen,C49/40,27/60 (6x10)
c49,39,horz,subh,2584.5,4186.5,120,72,lightgreen,C49/39,27/60 (6x10)
c49,38,horz,subh,2584.5,4258.5,120,72,lightgreen,C49/38,27/60 (6x10)
c49,37,horz,subh,2584.5,4330.5,120,72,lightgreen,C49/37,27/60 (6x10)
c49,36,horz,subh,2584.5,4402.5,120,72,lightgreen,C49/36,27/60 (6x10)
c49,35,horz,subh,2584.5,4474.5,120,72,lightgreen,C49/35,27/60 (6x10)
c49,34,horz,subh,2584.5,4546.5,120,72,lightgreen,C49/34,27/60 (6x10)
c49,33,horz,subh,2584.5,4618.5,120,72,lightgreen,C49/33,27/60 (6x10)
c49,1,horz,subh,2704.5,3682.5,120,72,lightgreen,C49/01,27/60 (6x10)
c49,2,horz,subh,2704.5,3754.5,120,72,lightgreen,C49/02,27/60 (6x10)
c49,3,horz,subh,2704.5,3826.5,120,72,lightgreen,C49/03,27/60 (6x10)
c49,4,horz,subh,2704.5,3898.5,120,72,lightgreen,C49/04,27/60 (6x10)
c49,5,horz,subh,2704.5,3970.5,120,72,lightgreen,C49/05,27/60 (6x10)
c49,6,horz,subh,2704.5,4042.5,120,72,lightgreen,C49/06,27/60 (6x10)
c49,7,horz,subh,2704.5,4114.5,120,72,lightgreen,C49/07,27/60 (6x10)
c49,8,horz,subh,2704.5,4186.5,120,72,lightgreen,C49/08,27/60 (6x10)
c49,9,horz,subh,2704.5,4258.5,120,72,lightgreen,C49/09,27/60 (6x10)
c49,10,horz,subh,2704.5,4330.5,120,72,lightgreen,C49/10,27/60 (6x10)
c49,11,horz,subh,2704.5,4402.5,120,72,lightgreen,C49/11,27/60 (6x10)
c49,12,horz,subh,2704.5,4474.5,120,72,lightgreen,C49/12,27/60 (6x10)
c49,13,horz,subh,2704.5,4546.5,120,72,lightgreen,C49/12A,27/60 (6x10)
c49,14,horz,subh,2704.5,4618.5,120,72,lightgreen,C49/14,27/60 (6x10)
c50,1,horz,comh,2224.5,3682.5,144,72,violet,C50/01,36/72 (6x12)
c50,2,horz,comh,2224.5,3754.5,144,72,violet,C50/02,36/72 (6x12)
c50,3,horz,comh,2224.5,3826.5,144,72,violet,C50/03,36/72 (6x12)
c50,4,horz,comh,2224.5,3898.5,144,72,violet,C50/04,36/72 (6x12)
c50,5,horz,comh,2224.5,3970.5,144,72,violet,C50/05,36/72 (6x12)
c50,6,horz,comh,2224.5,4042.5,144,72,violet,C50/06,36/72 (6x12)
c50,7,horz,comh,2224.5,4114.5,144,72,violet,C50/07,36/72 (6x12)
c50,8,horz,comh,2224.5,4186.5,144,72,violet,C50/08,36/72 (6x12)
c50,9,horz,comh,2224.5,4258.5,144,72,violet,C50/09,36/72 (6x12)
c50,10,horz,comh,2224.5,4330.5,144,72,violet,C50/10,36/72 (6x12)
c50,11,horz,comh,2224.5,4402.5,144,72,violet,C50/11,36/72 (6x12)
c50,12,horz,comh,2224.5,4474.5,144,72,violet,C50/12,36/72 (6x12)
c50,13,horz,comh,2224.5,4546.5,144,72,violet,C50/12A,36/72 (6x12)
c50,46,horz,subh,2368.5,3682.5,120,72,lightgreen,C50/46,27/60 (6x10)
c50,45,horz,subh,2368.5,3754.5,120,72,lightgreen,C50/45,27/60 (6x10)
c50,44,horz,subh,2368.5,3826.5,120,72,lightgreen,C50/44,27/60 (6x10)
c50,43,horz,subh,2368.5,3898.5,120,72,lightgreen,C50/43,27/60 (6x10)
c50,42,horz,subh,2368.5,3970.5,120,72,lightgreen,C50/42,27/60 (6x10)
c50,41,horz,subh,2368.5,4042.5,120,72,lightgreen,C50/41,27/60 (6x10)
c50,40,horz,subh,2368.5,4114.5,120,72,lightgreen,C50/40,27/60 (6x10)
c50,39,horz,subh,2368.5,4186.5,120,72,lightgreen,C50/39,27/60 (6x10)
c50,38,horz,subh,2368.5,4258.5,120,72,lightgreen,C50/38,27/60 (6x10)
c50,37,horz,subh,2368.5,4330.5,120,72,lightgreen,C50/37,27/60 (6x10)
c50,36,horz,subh,2368.5,4402.5,120,72,lightgreen,C50/36,27/60 (6x10)
c50,35,horz,subh,2368.5,4474.5,120,72,lightgreen,C50/35,27/60 (6x10)
c50,34,horz,subh,2368.5,4546.5,120,72,lightgreen,C50/34,27/60 (6x10)
c50,33,horz,subh,2368.5,4618.5,120,72,lightgreen,C50/33,27/60 (6x10)
c55,30,vert,subv30,2584.5,2914.5,108,120,limegreen,C55/30,27/60 (6x10) +30
c55,31,vert,subv,2692.5,2914.5,72,120,lightgreen,C55/31,27/60 (6x10)
c55,32,vert,subv,2764.5,2914.5,72,120,lightgreen,C55/32,27/60 (6x10)
c55,33,vert,subv,2836.5,2914.5,72,120,lightgreen,C55/33,27/60 (6x10)
c55,34,vert,subv,2908.5,2914.5,72,120,lightgreen,C55/34,27/60 (6x10)
c55,17,vert,subv30,2584.5,3034.5,108,120,limegreen,C55/17,27/60 (6x10) +30
c55,16,vert,subv,2692.5,3034.5,72,120,lightgreen,C55/16,27/60 (6x10)
c55,15,vert,subv,2764.5,3034.5,72,120,lightgreen,C55/15,27/60 (6x10)
c55,14,vert,subv,2836.5,3034.5,72,120,lightgreen,C55/14,27/60 (6x10)
c55,13,vert,subv,2908.5,3034.5,72,120,lightgreen,C55/12A,27/60 (6x10)
c56,30,vert,subv30,2584.5,2590.5,108,120,limegreen,C56/30,27/60 (6x10) +30
c56,31,vert,subv,2692.5,2590.5,72,120,lightgreen,C56/31,27/60 (6x10)
c56,32,vert,subv,2764.5,2590.5,72,120,lightgreen,C56/32,27/60 (6x10)
c56,33,vert,subv,2836.5,2590.5,72,120,lightgreen,C56/33,27/60 (6x10)
c56,34,vert,subv,2908.5,2590.5,72,120,lightgreen,C56/34,27/60 (6x10)
c56,35,vert,subv,2980.5,2590.5,72,120,lightgreen,C56/35,27/60 (6x10)
c56,17,vert,subv30,2584.5,2710.5,108,120,limegreen,C56/17,27/60 (6x10) +30
c56,16,vert,subv,2692.5,2710.5,72,120,lightgreen,C56/16,27/60 (6x10)
c56,15,vert,subv,2764.5,2710.5,72,120,lightgreen,C56/15,27/60 (6x10)
c56,14,vert,subv,2836.5,2710.5,72,120,lightgreen,C56/14,27/60 (6x10)
c56,13,vert,subv,2908.5,2710.5,72,120,lightgreen,C56/12A,27/60 (6x10)
c56,12,vert,subv,2980.5,2710.5,72,120,lightgreen,C56/12,27/60 (6x10)
c57,30,vert,subv30,2584.5,2266.5,108,120,limegreen,C57/30,27/60 (6x10) +30
c57,31,vert,subv,2692.5,2266.5,72,120,lightgreen,C57/31,27/60 (6x10)
c57,32,vert,subv,2764.5,2266.5,72,120,lightgreen,C57/32,27/60 (6x10)
c57,33,vert,subv,2836.5,2266.5,72,120,lightgreen,C57/33,27/60 (6x10)
c57,34,vert,subv,2908.5,2266.5,72,120,lightgreen,C57/34,27/60 (6x10)
c57,17,vert,subv30,2584.5,2386.5,108,120,limegreen,C57/17,27/60 (6x10) +30
c57,16,vert,subv,2692.5,2386.5,72,120,lightgreen,C57/16,27/60 (6x10)
c57,15,vert,subv,2764.5,2386.5,72,120,lightgreen,C57/15,27/60 (6x10)
c57,14,vert,subv,2836.5,2386.5,72,120,lightgreen,C57/14,27/60 (6x10)
c57,13,vert,subv,2908.5,2386.5,72,120,lightgreen,C57/12A,27/60 (6x10)
c60,3,horz,comh36,2224.5,2050.5,144,108,darkviolet,C60/03,36/72 (6x12) +36
c60,4,horz,comh,2224.5,2158.5,144,72,violet,C60/04,36/72 (6x12)
c60,5,horz,comh,2224.5,2230.5,144,72,violet,C60/05,36/72 (6x12)
c60,6,horz,comh,2224.5,2302.5,144,72,violet,C60/06,36/72 (6x12)
c60,7,horz,comh,2224.5,2374.5,144,72,violet,C60/07,36/72 (6x12)
c60,8,horz,comh,2224.5,2446.5,144,72,violet,C60/08,36/72 (6x12)
c60,9,horz,comh,2224.5,2518.5,144,72,violet,C60/09,36/72 (6x12)
c60,10,horz,comh,2224.5,2590.5,144,72,violet,C60/10,36/72 (6x12)
c60,11,horz,comh,2224.5,2662.5,144,72,violet,C60/11,36/72 (6x12)
c60,12,horz,comh,2224.5,2734.5,144,72,violet,C60/12,36/72 (6x12)
c60,13,horz,comh,2224.5,2806.5,144,72,violet,C60/12A,36/72 (6x12)
c60,14,horz,comh,2224.5,2878.5,144,72,violet,C60/14,36/72 (6x12)
c60,15,horz,comh,2224.5,2950.5,144,72,violet,C60/15,36/72 (6x12)
c60,16,horz,comh,2224.5,3022.5,144,72,violet,C60/16,36/72 (6x12)
c60,17,horz,comh,2224.5,3094.5,144,72,violet,C60/17,36/72 (6x12)
c60,18,horz,comh,2224.5,3166.5,144,72,violet,C60/18,36/72 (6x12)
c60,19,horz,comh,2224.5,3238.5,144,72,violet,C60/19,36/72 (6x12)
c60,20,horz,comh,2224.5,3310.5,144,72,violet,C60/20,36/72 (6x12)
c60,21,horz,comh,2224.5,3382.5,144,72,violet,C60/21,36/72 (6x12)
c60,22,horz,comh,2224.5,3454.5,144,72,violet,C60/22,36/72 (6x12)
c60,41,horz,subh30,2368.5,2266.5,120,108,limegreen,C60/41,27/60 (6x10) +30
c60,40,horz,subh,2368.5,2374.5,120,72,lightgreen,C60/40,27/60 (6x10)
c60,39,horz,subh,2368.5,2446.5,120,72,lightgreen,C60/39,27/60 (6x10)
c60,38,horz,subh,2368.5,2518.5,120,72,lightgreen,C60/38,27/60 (6x10)
c60,37,horz,subh,2368.5,2590.5,120,72,lightgreen,C60/37,27/60 (6x10)
c60,36,horz,subh,2368.5,2662.5,120,72,lightgreen,C60/36,27/60 (6x10)
c60,35,horz,subh,2368.5,2734.5,120,72,lightgreen,C60/35,27/60 (6x10)
c60,34,horz,subh,2368.5,2806.5,120,72,lightgreen,C60/34,27/60 (6x10)
c60,33,horz,subh,2368.5,2878.5,120,72,lightgreen,C60/33,27/60 (6x10)
c60,32,horz,subh,2368.5,2950.5,120,72,lightgreen,C60/32,27/60 (6x10)
c60,31,horz,subh,2368.5,3022.5,120,72,lightgreen,C60/31,27/60 (6x10)
c60,30,horz,subh,2368.5,3094.5,120,72,lightgreen,C60/30,27/60 (6x10)
c60,29,horz,subh,2368.5,3166.5,120,72,lightgreen,C60/29,27/60 (6x10)
c60,28,horz,subh,2368.5,3238.5,120,72,lightgreen,C60/28,27/60 (6x10)
c60,27,horz,subh,2368.5,3310.5,120,72,lightgreen,C60/27,27/60 (6x10)
c60,26,horz,subh,2368.5,3382.5,120,72,lightgreen,C60/26,27/60 (6x10)
c60,25,horz,subh,2368.5,3454.5,120,72,lightgreen,C60/25,27/60 (6x10)
c61,29,vert,comv,2320.5,1906.5,72,144,violet,C61/29,36/72 (6x12)
c61,28,vert,comv,2392.5,1906.5,72,144,violet,C61/28,36/72 (6x12)
c61,27,vert,comv,2464.5,1906.5,72,144,violet,C61/27,36/72 (6x12)
c61,26,vert,comv,2536.5,1906.5,72,144,violet,C61/26,36/72 (6x12)
c61,25,vert,comv,2608.5,1906.5,72,144,violet,C61/25,36/72 (6x12)
c61,24,vert,comv,2680.5,1906.5,72,144,violet,C61/24,36/72 (6x12)
c61,23,vert,comv,2752.5,1906.5,72,144,violet,C61/23,36/72 (6x12)
c61,22,vert,comv,2824.5,1906.5,72,144,violet,C61/22,36/72 (6x12)
c61,21,vert,comv,2896.5,1906.5,72,144,violet,C61/21,36/72 (6x12)
c61,20,vert,comv,2968.5,1906.5,72,144,violet,C61/20,36/72 (6x12)
c61,19,,comv,3040.5,1906.5,72,144,violet,C61/19,36/72 (6x12)
c61,30,vert,subv20,2368.5,2050.5,96,120,greenyellow,C61/30,27/60 (6x10) +20
c61,31,vert,subv,2464.5,2050.5,72,120,lightgreen,C61/31,27/60 (6x10)
c61,32,vert,subv,2536.5,2050.5,72,120,lightgreen,C61/32,27/60 (6x10)
c61,33,vert,subv,2608.5,2050.5,72,120,lightgreen,C61/33,27/60 (6x10)
c61,34,vert,subv,2680.5,2050.5,72,120,lightgreen,C61/34,27/60 (6x10)
c61,35,vert,subv,2752.5,2050.5,72,120,lightgreen,C61/35,27/60 (6x10)
c61,36,vert,subv,2824.5,2050.5,72,120,lightgreen,C61/36,27/60 (6x10)
c61,37,vert,subv,2896.5,2050.5,72,120,lightgreen,C61/37,27/60 (6x10)
c61,38,vert,subv,2968.5,2050.5,72,120,lightgreen,C61/38,27/60 (6x10)
c61,39,,subv,3040.5,2050.5,72,120,lightgreen,C61/39,27/60 (6x10)
c81,30,,subv20,2368.5,1498.5,96,120,greenyellow,C81/30,27/60 (6x10) +20
c81,31,,subv,2464.5,1498.5,72,120,lightgreen,C81/31,27/60 (6x10)
c81,32,,subv,2536.5,1498.5,72,120,lightgreen,C81/32,27/60 (6x10)
c81,33,,subv,2608.5,1498.5,72,120,lightgreen,C81/33,27/60 (6x10)
c81,34,,subv,2680.5,1498.5,72,120,lightgreen,C81/34,27/60 (6x10)
c81,35,,subv,2752.5,1498.5,72,120,lightgreen,C81/35,27/60 (6x10)
